time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.4400000000000008,-1.02928866943,0.955794848987,12.7763209633,0.204356100088,0.244888769411,0.0,0.154351202417,0.0801197050533,3.51344053225,28.8517784797,28.8172787441,0.0,-0.531232666281,899.463544746,1.04712670759,900.454414265
1.5000000000000009,-1.04127099823,0.972948591418,12.9993616973,1.93535561503,1.97395815354,0.0,-0.796145780364,0.482759585938,3.63534015977,28.8471358638,28.8186316065,0.0,-0.679450464863,899.501450658,0.885041407905,900.260848913
1.560000000000001,-1.11942420433,0.985911806619,13.2178941761,3.66601509298,3.70297968743,0.0,-1.51535416906,0.0501595697595,3.91545528445,28.8396692624,28.8144725659,0.0,-0.617546338631,899.251893364,0.801709773409,899.966519285
1.620000000000001,-1.17923511503,1.00393451808,13.4552870126,5.39626938697,5.43183147482,0.0,-0.331330541584,0.367656780585,3.76411784662,28.8341823196,28.8137758836,0.0,-0.611288023445,899.305341722,0.806435324467,899.838154323
1.680000000000001,-1.17847964875,1.01040490977,13.6908386972,0.842932286122,0.877318783671,0.0,0.0199222218453,0.0945328132299,4.24547809405,28.82509208,28.8069965172,0.0,-0.233435079238,898.961394997,0.681161579501,899.476158312
1.740000000000001,-1.21470915385,1.0270905969,13.9397038205,2.57229988547,2.60538283506,0.0,-1.26847200707,0.182514034113,3.9749521819,28.8190530202,28.7899755706,0.0,-0.0204977982354,898.207184417,0.788750863341,899.353848578
1.8000000000000012,-1.29951481102,1.02941946944,14.1951180111,4.30160458571,4.33271923939,0.0,-1.20877922689,0.185311371333,4.5251428095,28.8255034399,28.787323942,0.0,-0.0916022310501,898.43698117,0.621005148539,899.826295297
1.8600000000000012,-1.33169333948,1.04346882309,14.4546427927,6.03104741498,6.06007847816,0.0,0.0647282300488,0.0037504356148,4.23309140885,28.8217438057,28.7921642013,0.0,0.183931879223,898.750997327,0.635212112143,899.487338277
1.9200000000000013,-1.33142284711,1.04435464916,14.7275902253,1.47714228254,1.50455438871,0.0,-0.383834276222,0.250060121587,4.69115269498,28.8207129396,28.7974545249,0.0,0.31283384861,898.925866634,0.265159487899,899.514400886
1.9800000000000013,-1.39351104624,1.05271461879,14.9991674044,3.20639891491,3.23211187781,0.0,-1.50886501199,-0.126478910485,4.59555270447,28.8212901572,28.7839926816,0.0,0.262079066441,898.097762819,-0.241847787091,899.567360435
2.0400000000000014,-1.46818489479,1.05495148753,15.2898282961,4.93548684734,4.95945831709,0.0,-0.702576938553,0.280045250515,4.81365006398,28.8128360932,28.7958048793,0.0,0.39502907557,899.016189203,-0.453008096423,899.107416162
2.1000000000000014,-1.4762364779,1.05741306053,15.5738312364,0.380993757664,0.404125470124,0.0,0.17319425796,-0.17853306156,4.94217606271,28.8094924462,28.8000317023,0.0,0.59941567547,898.983168815,-0.486795556565,899.114063556
2.1600000000000015,-1.49210835162,1.0611118811,15.8776834204,2.10959625724,2.13221343645,0.0,-0.901999858476,0.200440297331,4.92686800839,28.8108574064,28.803541848,0.0,0.475023024574,899.077130844,-0.502475461669,899.258966963
2.2200000000000015,-1.57176687003,1.05733970497,16.1785691803,3.83827236712,3.86010739826,0.0,-1.43642294778,-0.144887741266,5.31341590526,28.8118816323,28.788557401,0.0,0.488786416111,898.207192529,-0.304503971313,899.28344257
2.2800000000000016,-1.62315799264,1.0628251002,16.4944051175,5.56730067329,5.58766836414,0.0,-0.181711653845,0.0767144224892,5.05224748536,28.8239952672,28.7982252823,0.0,0.496494387174,899.045081257,0.059167377646,899.902153598
2.3400000000000016,-1.61926493211,1.05494389499,16.8110867681,1.01381732132,1.03247823829,0.0,-0.0309508200645,-0.0581904515311,5.57465556785,28.8341981316,28.8023533902,0.0,0.810499848508,899.053473622,-0.10549172477,900.178996312
2.4000000000000017,-1.66047350203,1.05882614999,17.1368992218,2.7439420651,2.76052626376,0.0,-1.3259689555,-0.0979033428001,5.30244180143,28.8371802503,28.7983356933,0.0,1.06279742403,898.751009638,0.0668079292292,900.115426541
2.4600000000000017,-1.74242370798,1.04957592902,17.4729845744,4.47425817287,4.48854485201,0.0,-1.06382975038,0.0590629710568,5.79896864522,28.8406588994,28.8031226668,0.0,0.904231792068,899.091798683,-0.131285521129,900.234762544
2.520000000000002,-1.76598239778,1.05118252426,17.8081654645,6.20479869492,6.21726136326,0.0,0.150325482209,-0.235270611627,5.56662425559,28.8447592562,28.8224943462,0.0,0.918939789535,900.012873129,-0.295516502082,900.376237997
2.580000000000002,-1.76673308028,1.04293275045,18.159228918,1.65243887215,1.66364729683,0.0,-0.482832235374,0.111165084628,5.9106267146,28.8503794072,28.8312045672,0.0,0.944619702037,900.053214095,-0.26482473456,900.584545399
2.640000000000002,-1.83251727413,1.03911916161,18.5069456452,3.38331154395,3.39280741144,0.0,-1.48446262173,-0.302928284287,5.9388818519,28.8437801502,28.7870016774,0.0,1.13500532769,897.522853834,-0.232003733823,900.113701025
